"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million","date2"
"2486","GBR","Europe","United Kingdom","2020-08-24",326614,972,1059.571,57797,10,13.286,4838.085,14.398,15.695,856.139,0.148,0.197,1.16,NA,NA,NA,NA,NA,NA,405,5.999,13263262,137026,197.132,2.037,163477,2.43,0.0065,154.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-24
"2487","GBR","Europe","United Kingdom","2020-08-25",327798,1184,1073.143,57819,22,14.286,4855.624,17.538,15.896,856.464,0.326,0.212,1.17,NA,NA,NA,NA,NA,NA,405,5.999,13447568,184306,199.872,2.739,167916,2.496,0.0064,156.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-25
"2488","GBR","Europe","United Kingdom","2020-08-26",328846,1048,1106.857,57835,16,14.714,4871.148,15.524,16.396,856.701,0.237,0.218,1.19,64,0.948,831,12.309,NA,NA,373,5.525,13633416,185848,202.634,2.762,169546,2.52,0.0065,153,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-26
"2489","GBR","Europe","United Kingdom","2020-08-27",330368,1522,1155.429,57847,12,14.143,4893.693,22.545,17.115,856.879,0.178,0.209,1.2,NA,NA,NA,NA,NA,NA,373,5.525,13823629,190213,205.461,2.827,172228,2.56,0.0067,148.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-27
"2490","GBR","Europe","United Kingdom","2020-08-28",331644,1276,1190.143,57859,12,14.429,4912.594,18.901,17.629,857.057,0.178,0.214,1.21,NA,NA,NA,NA,NA,NA,373,5.525,13992972,169343,207.978,2.517,170658,2.536,0.007,143.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-28
"2491","GBR","Europe","United Kingdom","2020-08-29",332752,1108,1164.429,57867,8,13.857,4929.007,16.413,17.249,857.175,0.119,0.205,1.22,NA,NA,NA,NA,NA,NA,373,5.525,14163546,170574,210.513,2.535,170542,2.535,0.0068,146.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-29
"2492","GBR","Europe","United Kingdom","2020-08-30",334467,1715,1260.714,57878,11,13,4954.411,25.404,18.675,857.338,0.163,0.193,1.23,NA,NA,NA,NA,NA,NA,373,5.525,14330417,166871,212.993,2.48,172026,2.557,0.0073,136.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,57675.695,13.92,8.7,860.0679,2020-08-30
"2493","GBR","Europe","United Kingdom","2020-08-31",335873,1406,1322.714,57896,18,14.143,4975.238,20.827,19.593,857.605,0.267,0.209,1.25,NA,NA,NA,NA,NA,NA,373,5.525,14488971,158554,215.35,2.357,175101,2.603,0.0076,132.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-31
"2494","GBR","Europe","United Kingdom","2020-09-01",337168,1295,1338.571,57907,11,12.571,4994.42,19.183,19.828,857.768,0.163,0.186,1.26,NA,NA,NA,NA,NA,NA,373,5.525,14653196,164225,217.791,2.441,172233,2.56,0.0078,128.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-01
"2495","GBR","Europe","United Kingdom","2020-09-02",338676,1508,1404.286,57922,15,12.429,5016.758,22.338,20.801,857.99,0.222,0.184,1.28,81,1.2,805,11.924,NA,NA,481,7.125,14835199,182003,220.496,2.705,171683,2.552,0.0082,122.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-02
"2496","GBR","Europe","United Kingdom","2020-09-03",340411,1735,1434.714,57931,9,12,5042.458,25.7,21.252,858.123,0.133,0.178,1.29,NA,NA,NA,NA,NA,NA,481,7.125,15017553,182354,223.206,2.71,170561,2.535,0.0084,118.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-03
"2497","GBR","Europe","United Kingdom","2020-09-04",342351,1940,1529.571,57946,15,12.429,5071.195,28.737,22.657,858.346,0.222,0.184,1.31,NA,NA,NA,NA,NA,NA,481,7.125,15205285,187732,225.997,2.79,173188,2.574,0.0088,113.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-04
"2498","GBR","Europe","United Kingdom","2020-09-05",344164,1813,1630.286,57960,14,13.286,5098.051,26.856,24.149,858.553,0.207,0.197,1.32,NA,NA,NA,NA,NA,NA,481,7.125,15371404,166119,228.466,2.469,172551,2.565,0.0095,105.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-05
"2499","GBR","Europe","United Kingdom","2020-09-06",347152,2988,1812.143,57973,13,13.571,5142.312,44.261,26.843,858.746,0.193,0.201,1.34,NA,NA,NA,NA,NA,NA,481,7.125,15541294,169890,230.991,2.525,172982,2.571,0.0105,95.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,56204.395,13.23,-14.02,838.1276,2020-09-06
"2500","GBR","Europe","United Kingdom","2020-09-07",350100,2948,2032.429,57997,24,14.429,5185.98,43.668,30.106,859.101,0.356,0.214,1.35,NA,NA,NA,NA,NA,NA,481,7.125,15720561,179267,233.655,2.664,175941,2.615,0.0116,86.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-07
"2501","GBR","Europe","United Kingdom","2020-09-08",352560,2460,2198.857,58013,16,15.143,5222.42,36.44,32.571,859.338,0.237,0.224,1.35,NA,NA,NA,NA,NA,NA,481,7.125,15934869,214308,236.84,3.185,183096,2.721,0.012,83.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-08
"2502","GBR","Europe","United Kingdom","2020-09-09",355219,2659,2363.286,58027,14,15,5261.807,39.387,35.007,859.545,0.207,0.222,1.35,80,1.185,926,13.717,NA,NA,522,7.732,16145887,211018,239.977,3.136,187241,2.783,0.0126,79.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-09
"2503","GBR","Europe","United Kingdom","2020-09-10",358138,2919,2532.429,58043,16,16,5305.046,43.239,37.512,859.782,0.237,0.237,1.35,NA,NA,NA,NA,NA,NA,522,7.732,16377083,231196,243.413,3.436,194219,2.887,0.013,76.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-10
"2504","GBR","Europe","United Kingdom","2020-09-11",361677,3539,2760.857,58063,20,16.714,5357.469,52.423,40.896,860.079,0.296,0.248,1.35,NA,NA,NA,NA,NA,NA,522,7.732,16655346,278263,247.549,4.136,207152,3.079,0.0133,75,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-11
"2505","GBR","Europe","United Kingdom","2020-09-12",365174,3497,3001.429,58086,23,18,5409.269,51.801,44.46,860.419,0.341,0.267,1.35,NA,NA,NA,NA,NA,NA,522,7.732,16876512,221166,250.836,3.287,215015,3.196,0.014,71.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-12
"2506","GBR","Europe","United Kingdom","2020-09-13",368504,3330,3050.286,58106,20,19,5458.596,49.327,45.183,860.716,0.296,0.281,1.34,NA,NA,NA,NA,NA,NA,522,7.732,17089685,213173,254.004,3.168,221199,3.288,0.0138,72.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,56706.293,13.02,4.7,845.612,2020-09-13
"2507","GBR","Europe","United Kingdom","2020-09-14",371125,2621,3003.571,58127,21,18.571,5497.42,38.824,44.491,861.027,0.311,0.275,1.34,NA,NA,NA,NA,NA,NA,522,7.732,17297403,207718,257.092,3.087,225263,3.348,0.0133,75,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.74,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-14
"2508","GBR","Europe","United Kingdom","2020-09-15",374228,3103,3095.429,58153,26,20,5543.385,45.964,45.852,861.412,0.385,0.296,1.34,NA,NA,NA,NA,NA,NA,522,7.732,17521680,224277,260.425,3.333,226687,3.369,0.0137,73.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.74,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-15
"2509","GBR","Europe","United Kingdom","2020-09-16",378219,3991,3285.714,58184,31,22.429,5602.503,59.118,48.671,861.871,0.459,0.332,1.35,124,1.837,1108,16.413,NA,NA,622,9.214,17761017,239337,263.982,3.557,230733,3.429,0.0142,70.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.74,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-16
"2510","GBR","Europe","United Kingdom","2020-09-17",381614,3395,3353.714,58222,38,25.571,5652.792,50.29,49.678,862.434,0.563,0.379,1.35,NA,NA,NA,NA,NA,NA,622,9.214,17995470,234453,267.467,3.485,231198,3.436,0.0145,68.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.74,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-17
"2511","GBR","Europe","United Kingdom","2020-09-18",385936,4322,3465.571,58252,30,27,5716.814,64.021,51.335,862.878,0.444,0.4,1.35,NA,NA,NA,NA,NA,NA,622,9.214,18248877,253407,271.234,3.766,227647,3.384,0.0152,65.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.74,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-18
"2512","GBR","Europe","United Kingdom","2020-09-19",390358,4422,3597.714,58277,25,27.286,5782.316,65.502,53.292,863.249,0.37,0.404,1.36,NA,NA,NA,NA,NA,NA,622,9.214,18488762,239885,274.799,3.565,230321,3.423,0.0156,64,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.74,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-19
"2513","GBR","Europe","United Kingdom","2020-09-20",394257,3899,3679,58317,40,30.143,5840.071,57.755,54.496,863.841,0.593,0.447,1.36,NA,NA,NA,NA,NA,NA,622,9.214,18708484,219722,278.065,3.266,231257,3.437,0.0159,62.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.74,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,56891.594,12.75,1.75,848.3752,2020-09-20
"2514","GBR","Europe","United Kingdom","2020-09-21",398625,4368,3928.571,58347,30,31.429,5904.774,64.703,58.193,864.286,0.444,0.466,1.37,NA,NA,NA,NA,NA,NA,622,9.214,18901042,192558,280.927,2.862,229091,3.405,0.0172,58.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.74,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-21
"2515","GBR","Europe","United Kingdom","2020-09-22",403551,4926,4189,58386,39,33.286,5977.742,72.968,62.051,864.863,0.578,0.493,1.38,NA,NA,NA,NA,NA,NA,622,9.214,19096372,195330,283.83,2.903,224956,3.344,0.0186,53.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.74,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-22
"2516","GBR","Europe","United Kingdom","2020-09-23",409729,6178,4501.429,58444,58,37.143,6069.256,91.514,66.679,865.722,0.859,0.55,1.38,228,3.377,1732,25.656,NA,NA,669,9.91,19329468,233096,287.294,3.465,224064,3.33,0.0201,49.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.74,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-23
"2517","GBR","Europe","United Kingdom","2020-09-24",416363,6634,4964.143,58478,34,36.571,6167.524,98.268,73.533,866.226,0.504,0.542,1.39,NA,NA,NA,NA,NA,NA,669,9.91,19587292,257824,291.126,3.832,227403,3.38,0.0218,45.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-24
"2518","GBR","Europe","United Kingdom","2020-09-25",423236,6873,5328.571,58518,40,38,6269.333,101.809,78.931,866.819,0.593,0.563,1.39,NA,NA,NA,NA,NA,NA,669,9.91,19846156,258864,294.974,3.848,228183,3.391,0.0234,42.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-25
"2519","GBR","Europe","United Kingdom","2020-09-26",429277,6041,5559.857,58565,47,41.143,6358.817,89.484,82.357,867.515,0.696,0.609,1.38,NA,NA,NA,NA,NA,NA,669,9.91,20080130,233974,298.452,3.478,227338,3.379,0.0245,40.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-26
"2520","GBR","Europe","United Kingdom","2020-09-27",434969,5692,5816,58621,56,43.429,6443.132,84.315,86.152,868.344,0.83,0.643,1.38,NA,NA,NA,NA,NA,NA,669,9.91,20306688,226558,301.819,3.367,228315,3.393,0.0255,39.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,57009.492,12.47,1.09,850.1333,2020-09-27
"2521","GBR","Europe","United Kingdom","2020-09-28",439013,4044,5769.714,58676,55,47,6503.035,59.903,85.466,869.159,0.815,0.696,1.39,NA,NA,NA,NA,NA,NA,669,9.91,20507472,200784,304.803,2.984,229490,3.411,0.0251,39.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-28
"2522","GBR","Europe","United Kingdom","2020-09-29",446156,7143,6086.429,58724,48,48.286,6608.844,105.808,90.157,869.87,0.711,0.715,1.4,NA,NA,NA,NA,NA,NA,669,9.91,20733696,226224,308.166,3.362,233903,3.477,0.026,38.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-29
"2523","GBR","Europe","United Kingdom","2020-09-30",453264,7108,6219.286,58785,61,48.714,6714.133,105.29,92.125,870.774,0.904,0.722,1.41,333,4.933,2532,37.506,NA,NA,890,13.183,20969062,235366,311.664,3.498,234228,3.481,0.0266,37.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-09-30
"2524","GBR","Europe","United Kingdom","2020-10-01",460178,6914,6259.286,58856,71,54,6816.549,102.416,92.718,871.825,1.052,0.8,1.43,NA,NA,NA,NA,NA,NA,890,13.183,21213684,244622,315.3,3.636,232342,3.453,0.0269,37.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-10-01
"2525","GBR","Europe","United Kingdom","2020-10-02",467146,6968,6272.857,58930,74,58.857,6919.765,103.216,92.919,872.921,1.096,0.872,1.44,NA,NA,NA,NA,NA,NA,890,13.183,21463045,249361,319.006,3.706,230984,3.433,0.0272,36.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-10-02
"2526","GBR","Europe","United Kingdom","2020-10-03",480017,12871,7248.571,59000,70,62.143,7110.422,190.656,107.372,873.958,1.037,0.921,1.46,NA,NA,NA,NA,NA,NA,890,13.183,21714760,251715,322.747,3.741,233519,3.471,0.0311,32.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-10-03
"2527","GBR","Europe","United Kingdom","2020-10-04",502978,22961,9715.571,59063,63,63.143,7450.54,340.118,143.915,874.892,0.933,0.935,1.47,NA,NA,NA,NA,NA,NA,890,13.183,21938435,223675,326.072,3.324,233107,3.465,0.0417,24,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,57524.992,12.29,4.71,857.82056,2020-10-04
"2528","GBR","Europe","United Kingdom","2020-10-05",515571,12593,10936.857,59131,68,65,7637.078,186.538,162.006,875.899,1.007,0.963,1.45,NA,NA,NA,NA,NA,NA,890,13.183,22174282,235847,329.577,3.505,238116,3.539,0.0459,21.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-10-05
"2529","GBR","Europe","United Kingdom","2020-10-06",530113,14542,11993.857,59215,84,70.143,7852.486,215.409,177.663,877.143,1.244,1.039,1.43,NA,NA,NA,NA,NA,NA,890,13.183,22416253,241971,333.173,3.596,240365,3.573,0.0499,20,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-10-06
"2530","GBR","Europe","United Kingdom","2020-10-07",544275,14162,13001.571,59325,110,77.143,8062.266,209.78,192.59,878.773,1.629,1.143,1.41,442,6.547,3895,57.696,NA,NA,1175,17.405,22654915,238662,336.721,3.547,240836,3.58,0.054,18.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-10-07
"2531","GBR","Europe","United Kingdom","2020-10-08",561815,17540,14519.571,59422,97,80.857,8322.083,259.817,215.076,880.209,1.437,1.198,1.39,NA,NA,NA,NA,NA,NA,1175,17.405,22943554,288639,341.011,4.29,247124,3.673,0.0588,17,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-10-08
"2532","GBR","Europe","United Kingdom","2020-10-09",575679,13864,15504.714,59518,96,84,8527.449,205.365,229.669,881.631,1.422,1.244,1.37,NA,NA,NA,NA,NA,NA,1175,17.405,23220223,276669,345.123,4.112,251025,3.731,0.0618,16.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-10-09
"2533","GBR","Europe","United Kingdom","2020-10-10",590844,15165,15832.429,59625,107,89.286,8752.086,224.637,234.523,883.216,1.585,1.323,1.34,NA,NA,NA,NA,NA,NA,1175,17.405,23475432,255209,348.916,3.793,251525,3.738,0.063,15.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-10-10
"2534","GBR","Europe","United Kingdom","2020-10-11",603716,12872,14391.143,59753,128,98.571,8942.757,190.671,213.174,885.112,1.896,1.46,1.33,NA,NA,NA,NA,NA,NA,1175,17.405,23712557,237125,352.44,3.524,253446,3.767,0.0568,17.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,57648.89,12.03,1.1,859.66815,2020-10-11
"2535","GBR","Europe","United Kingdom","2020-10-12",617688,13972,14588.143,59873,120,106,9149.722,206.965,216.092,886.89,1.778,1.57,1.31,NA,NA,NA,NA,NA,NA,1175,17.405,23916322,203765,355.469,3.029,248863,3.699,0.0586,17.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.19,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-10-12
"2536","GBR","Europe","United Kingdom","2020-10-13",634920,17232,14972.429,59992,119,111,9404.977,255.255,221.784,888.653,1.763,1.644,1.3,NA,NA,NA,NA,NA,NA,1175,17.405,24206126,289804,359.776,4.307,255696,3.8,0.0586,17.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.19,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-10-13
"2537","GBR","Europe","United Kingdom","2020-10-14",654644,19724,15767,60115,123,112.857,9697.146,292.169,233.554,890.475,1.822,1.672,1.29,563,8.34,5600,82.952,NA,NA,1485,21.997,24483912,277786,363.905,4.129,261285,3.883,0.0604,16.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.19,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-10-14
